,ABC News,CBS News,NBC News,NPR,Rush Limbaugh Show (radio),Sean Hannity Show (radio),Washington Post,The New York Times,HuffPost,Breitbart,BBC,Time,Univision,Vice,Daily Caller,Fox News,MSNBC,CNN,PBS,The Wall Street Journal,USA Today,Politico,BuzzFeed,Newsweek,Business Insider,Vox,The Hill,Washington Examiner,New York Post,The Guardian,Opinion of Trump,Party,Social Media Usage,Weights,Age/Sex Category
728,2,2,1,1,2,2,1,1,2,2,1,2,2,0,0,2,1,1,1,1,2,1,2,2,2,2,2,0,2,2,-1.0,Independent,Never,149.0,7.0
729,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,0,0,2,0,0,0,1.0,Republican,Never,101.0,7.0
730,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,-1.0,Democrat,Often,85.0,3.0
731,1,1,1,1,2,0,2,1,2,2,1,2,2,0,0,2,1,1,1,2,1,2,2,2,0,2,0,2,2,2,-1.0,Independent,Never,224.0,8.0
732,2,2,2,1,2,0,2,2,0,0,1,2,0,0,0,2,1,1,1,2,2,2,0,2,0,0,0,0,0,0,-1.0,Democrat,Never,66.0,8.0
733,2,2,1,2,2,2,1,1,2,2,1,2,2,0,0,2,1,1,1,2,2,2,2,2,0,0,2,2,2,2,-1.0,Democrat,Never,58.0,7.0
734,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,-0.6,Republican,Hardly Ever,87.0,7.0
735,2,1,2,2,1,1,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0.8,Republican,Hardly Ever,265.0,7.0
736,2,0,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,0,2,2,1,-0.94,4.0,Never,290.0,5.0
737,2,2,2,1,2,2,1,2,2,2,1,2,2,2,0,1,2,2,2,1,2,2,2,2,2,1,2,0,1,2,0.0,Independent,Sometimes,78.0,7.0
738,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,-0.8,Republican,Often,121.0,3.0
739,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,Republican,Hardly Ever,133.0,8.0
740,2,2,2,0,0,2,0,2,2,0,2,2,2,0,0,2,2,2,2,2,0,0,0,2,0,0,0,0,2,0,0.0,Independent,Often,222.0,4.0
741,1,1,1,1,2,2,1,1,1,2,1,2,2,2,0,2,1,1,1,1,1,1,1,2,2,2,2,0,2,2,-0.8,Democrat,Never,84.0,8.0
742,2,2,2,2,0,0,2,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0.74,Independent,Never,139.0,3.0
743,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,2,1,1,2,2,2,2,2,2,2,0,2,0,2,2,-1.0,Democrat,Hardly Ever,89.0,7.0
744,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5,Independent,Sometimes,328.0,5.0
745,1,1,1,1,0,0,2,2,0,2,2,2,0,0,0,2,1,1,2,2,2,0,2,2,2,0,0,0,0,2,-1.0,Independent,Hardly Ever,198.0,8.0
746,2,2,1,1,2,2,2,1,2,2,2,2,0,0,0,1,2,2,1,2,2,2,2,1,2,0,2,2,2,2,0.5,Independent,Hardly Ever,80.0,8.0
747,2,1,0,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0.4,Independent,Never,477.0,3.0
748,2,2,2,2,2,2,2,2,2,0,2,2,2,1,0,2,2,2,2,2,2,1,2,2,0,2,2,0,0,1,-1.0,Independent,Never,238.0,6.0
749,2,2,1,2,2,2,2,2,2,0,2,2,2,2,0,2,2,1,2,2,2,0,2,2,2,0,2,0,2,2,-0.4,Independent,Often,133.0,5.0
750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,Republican,Hardly Ever,160.0,3.0
751,1,1,1,2,2,1,2,2,2,2,2,2,2,0,0,1,2,1,2,2,2,2,2,2,2,0,0,2,2,0,0.2,Republican,Sometimes,105.0,5.0
752,2,2,2,1,2,2,1,1,2,2,2,2,0,2,0,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0,-1.0,Democrat,Never,99.0,8.0
753,1,1,1,0,2,0,2,2,2,0,2,2,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,2,-0.2,Democrat,Hardly Ever,97.0,6.0
754,1,1,2,0,2,2,2,2,0,0,2,2,2,2,0,2,2,1,2,2,2,2,0,2,0,0,0,0,2,0,-1.0,Democrat,999,228.0,7.0
755,2,1,2,1,2,2,2,1,2,0,1,2,0,0,0,2,2,2,1,2,2,2,0,2,0,0,0,0,2,2,-1.0,Democrat,Never,179.0,6.0
756,2,2,2,2,1,1,2,2,2,1,2,2,2,0,1,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0.8,Republican,Sometimes,88.0,7.0
757,1,2,1,2,2,0,1,2,2,0,2,2,0,0,0,2,1,1,2,2,2,0,2,2,2,0,0,2,2,2,-0.88,Democrat,Never,106.0,7.0
758,2,1,1,2,2,2,2,1,1,2,2,2,2,0,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,-1.0,Independent,Never,102.0,7.0
759,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,-0.1,Republican,Hardly Ever,154.0,4.0
760,2,2,2,2,2,1,2,2,0,2,2,2,2,0,0,1,2,2,1,2,2,2,2,2,2,0,0,2,2,0,0.6,Independent,Never,128.0,4.0
761,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,0,2,2,2,0,0,0,2,0,-1.0,Democrat,Hardly Ever,84.0,4.0
762,1,2,2,2,2,2,1,1,1,0,2,2,2,0,0,2,1,0,1,2,2,2,2,2,0,0,2,2,2,1,-1.0,Democrat,Never,82.0,7.0
763,1,1,1,1,0,0,1,1,2,2,2,2,0,0,0,2,1,1,1,2,2,0,2,2,0,2,2,0,2,2,-1.0,Democrat,Never,90.0,8.0
764,2,2,2,2,2,0,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,0,2,2,0,0,2,2,2,0,0.8,Republican,Never,147.0,7.0
765,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,-1.0,Democrat,Never,182.0,4.0
766,2,2,2,1,2,2,1,1,1,2,2,2,0,0,0,1,1,1,1,1,2,2,2,2,0,0,2,0,0,2,-1.0,Independent,Sometimes,126.0,6.0
767,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,2,2,1,1,1,2,2,2,2,2,0,2,2,2,2,-1.0,Democrat,Never,90.0,8.0
768,1,1,1,0,2,2,2,2,2,0,2,2,0,0,0,2,1,2,2,2,2,2,2,2,0,0,2,0,2,2,-0.9,Democrat,Hardly Ever,624.0,7.0
769,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,-1.0,Democrat,Hardly Ever,63.0,7.0
770,2,2,2,2,1,1,2,2,2,1,2,2,2,0,2,1,2,2,2,2,2,1,1,2,2,0,2,2,2,2,1.0,Republican,Never,105.0,6.0
771,1,1,1,2,2,2,1,1,2,2,2,1,2,2,0,2,1,1,1,2,1,2,2,2,2,0,2,2,2,2,-1.0,Democrat,Often,104.0,7.0
772,2,2,2,2,1,1,2,2,2,1,2,2,0,0,0,1,2,2,2,2,2,2,2,2,0,0,2,0,2,2,1.0,Republican,Never,209.0,7.0
773,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Independent,Never,595.0,5.0
774,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0.2,Republican,Never,154.0,6.0
775,2,2,1,1,2,0,1,1,2,2,2,0,0,0,0,2,1,1,2,1,2,0,2,2,0,2,0,0,0,0,-1.0,Democrat,Sometimes,232.0,8.0
776,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,0,0,2,0,0,0,0,2,2,1.0,Republican,Sometimes,337.0,8.0
777,1,2,2,0,0,0,2,0,0,0,0,2,0,2,0,2,0,2,1,2,2,0,0,0,0,0,2,2,2,0,-1.0,Democrat,Sometimes,199.0,4.0
778,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,2,2,0,2,1,2,0,0,2,2,2,-1.0,Democrat,Sometimes,196.0,7.0
779,2,2,2,2,2,1,2,2,0,0,2,2,0,0,0,1,2,2,2,2,2,2,0,2,0,0,0,2,2,0,1.0,Republican,Never,220.0,7.0
780,2,2,2,2,0,1,2,2,2,1,1,2,0,0,1,1,2,2,2,2,2,1,2,2,0,2,0,0,0,0,1.0,Republican,Never,266.0,8.0
781,2,2,2,1,0,0,2,1,2,2,2,2,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2,-1.0,Democrat,Never,82.0,8.0
782,1,2,2,1,1,2,2,2,2,0,2,2,0,0,0,1,2,2,2,1,2,0,0,2,0,0,0,0,2,0,0.8,Independent,Never,152.0,7.0
783,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,2,1,1,2,2,2,2,0,2,0,0,0,0,2,2,-0.9,Democrat,Never,90.0,8.0
784,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0.8,Republican,Never,374.0,6.0
785,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-1.0,Democrat,Sometimes,105.0,4.0
786,2,2,2,1,2,0,0,1,0,0,1,0,0,0,0,2,2,2,1,1,0,2,0,2,0,0,0,0,0,2,-0.4,Republican,Never,66.0,7.0
787,2,2,2,0,2,2,2,0,2,0,2,2,0,0,0,1,2,2,2,2,2,0,0,2,0,0,0,0,2,0,0.5,Republican,Hardly Ever,117.0,4.0
788,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,2,2,2,2,2,2,0,2,2,2,2,-1.0,Democrat,Sometimes,77.0,6.0
789,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,2,2,1,1,1,2,1,0,2,0,0,0,2,2,2,-0.94,Republican,Never,51.0,7.0
790,2,2,2,2,2,2,1,1,2,0,2,1,2,2,0,2,2,2,2,1,2,1,2,2,0,0,1,2,1,2,-0.8,Republican,Hardly Ever,68.0,5.0
791,1,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1,2,2,2,2,1,0,2,2,0,0,0,0,0,0,1.0,Republican,Sometimes,301.0,6.0
792,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0.9,Republican,Sometimes,637.0,8.0
793,2,2,1,2,2,0,1,2,0,2,2,1,0,0,0,2,2,1,2,2,2,0,0,2,0,0,0,0,0,2,-1.0,Democrat,Never,214.0,8.0
794,2,2,2,0,2,2,2,2,2,0,2,0,0,0,0,2,2,2,0,2,2,0,0,2,0,0,0,0,2,0,1.0,Republican,Sometimes,193.0,4.0
795,2,2,2,1,2,2,1,2,2,1,2,2,0,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,0.8,Republican,Sometimes,140.0,3.0
796,1,1,2,2,2,1,2,1,2,2,2,2,2,0,2,1,2,1,0,1,2,2,0,2,0,0,2,2,1,2,0.8,Independent,999,429.0,8.0
797,2,2,2,2,2,0,2,2,2,0,1,2,0,0,0,2,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0.0,Independent,Never,943.0,7.0
798,1,2,2,0,2,2,2,2,2,2,2,2,2,0,0,1,1,1,2,2,2,2,2,2,0,0,2,2,2,2,0.0,Independent,999,1506.0,8.0
799,2,2,2,2,0,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,2,0,-0.7,Independent,Never,273.0,8.0
800,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,-1.0,Independent,Often,233.0,7.0
801,2,2,2,1,2,2,1,1,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-1.0,Democrat,Sometimes,89.0,6.0
802,2,2,2,2,2,1,2,2,2,0,1,2,0,0,0,1,2,2,0,2,2,0,0,2,0,2,0,0,0,2,1.0,Republican,Sometimes,103.0,7.0
803,2,2,2,0,0,2,2,0,0,0,2,2,0,0,0,2,2,2,2,0,2,2,2,2,0,0,0,2,0,2,0.2,Republican,Never,368.0,7.0
804,2,2,1,1,2,2,1,1,1,2,1,2,0,0,0,2,1,1,1,2,2,1,0,2,0,0,0,0,0,2,-1.0,Democrat,Never,130.0,8.0
805,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.6,Independent,Sometimes,81.0,5.0
806,2,2,2,2,1,1,2,2,2,2,2,2,2,0,0,2,1,2,2,2,2,2,2,2,2,0,0,0,2,2,0.6,Independent,Hardly Ever,1340.0,3.0
807,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,1,2,2,2,2,2,2,2,2,0,0,0,2,2,0,0.8,Republican,Never,138.0,8.0
808,2,2,2,2,0,0,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,-1.0,Democrat,Sometimes,202.0,4.0
809,1,1,1,1,2,2,1,1,1,2,2,2,2,0,0,1,1,1,1,1,2,1,1,2,0,2,0,2,2,1,-0.98,Democrat,Sometimes,112.0,8.0
810,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,0,0,2,2,2,2,1.0,Independent,Hardly Ever,152.0,7.0
811,2,2,2,1,2,0,2,1,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,-0.96,Democrat,Never,189.0,4.0
812,1,1,1,1,2,2,1,1,1,2,1,1,0,1,0,2,1,1,1,2,2,1,2,1,2,2,2,0,2,1,-1.0,Democrat,Sometimes,59.0,5.0
813,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,2,2,2,2,0,2,2,2,2,2,2,2,0.0,Independent,Sometimes,83.0,6.0
814,2,2,1,1,2,2,1,1,1,2,2,2,2,0,2,2,1,1,1,2,2,2,2,1,2,0,2,2,1,2,-1.0,Democrat,Never,68.0,8.0
815,1,1,1,0,0,0,2,1,2,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2,0,-1.0,Democrat,Never,148.0,8.0
816,2,2,2,2,2,2,2,2,2,1,2,2,2,0,1,1,2,2,2,2,2,2,1,2,2,0,1,2,2,1,0.5,Republican,Never,132.0,5.0
817,2,1,1,0,0,2,2,2,2,1,2,2,0,0,2,1,2,2,2,2,1,2,2,2,0,2,0,2,0,0,0.8,Republican,Hardly Ever,113.0,7.0
818,2,2,1,2,0,0,2,2,2,0,2,2,0,0,0,2,1,2,2,2,2,2,0,2,0,0,2,0,0,0,-0.96,Independent,Never,289.0,5.0
819,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,1,2,2,1,2,2,2,0,0,2,2,2,2,-0.3,Independent,Never,551.0,8.0
820,2,2,2,1,2,0,1,1,2,2,2,0,2,2,0,2,2,1,2,1,2,1,2,2,0,1,0,2,2,2,-1.0,Democrat,Often,78.0,3.0
821,2,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2,2,0,0,2,2,2,2,0.9,Republican,Hardly Ever,303.0,7.0
822,2,2,2,1,0,2,1,2,2,2,2,2,0,0,0,2,2,1,1,2,2,2,2,2,0,0,0,0,2,2,-1.0,Democrat,Hardly Ever,73.0,6.0
823,1,1,1,0,0,0,2,2,2,0,2,1,0,0,0,2,1,1,2,2,1,0,0,2,0,0,0,0,2,2,-0.8,Democrat,Never,264.0,4.0
824,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,-1.0,Democrat,Never,186.0,5.0
825,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,0,2,1,-0.4,Independent,Hardly Ever,1582.0,3.0
826,2,2,1,1,0,2,1,1,2,0,1,2,2,2,0,2,1,1,1,1,2,1,2,2,2,2,1,0,2,2,-0.6,Independent,Hardly Ever,82.0,6.0
827,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,1,2,2,1,2,2,2,2,2,0,0,2,2,2,0,1.0,Republican,Never,128.0,8.0
828,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,0,0,2,2,2,2,-1.0,Independent,Never,115.0,5.0
829,2,2,2,0,0,0,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,1,0,2,0,0,0,2,0,-0.5,Independent,Often,260.0,1.0
830,2,1,2,2,2,1,2,2,2,0,2,2,0,0,0,1,2,2,2,2,2,0,2,2,2,0,2,0,2,0,0.9,Republican,Hardly Ever,48.0,5.0
831,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1.0,Republican,Never,103.0,8.0
832,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,-1.0,Democrat,Hardly Ever,137.0,3.0
833,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,0,0,2,0,2,1,-1.0,Democrat,Never,243.0,4.0
834,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0.0,Independent,999,2491.0,8.0
835,1,1,1,0,0,0,2,0,0,0,2,2,0,0,0,2,0,2,2,2,2,0,0,2,0,0,0,0,2,0,-0.3,Independent,Often,337.0,8.0
836,2,2,2,2,1,1,2,2,2,1,2,2,2,0,1,1,2,2,2,1,2,2,2,2,0,2,2,1,2,2,0.96,Republican,Often,70.0,7.0
837,1,0,1,0,0,0,2,1,0,0,0,2,0,0,0,2,1,1,2,2,2,0,0,2,0,0,0,0,0,0,-0.8,Independent,Never,179.0,8.0
838,1,1,1,1,2,2,2,0,0,2,2,2,0,0,0,2,1,1,1,0,2,2,0,2,0,0,0,0,2,0,-1.0,Democrat,Hardly Ever,63.0,8.0
839,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,0.7,Republican,Never,108.0,5.0
840,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-0.6,Independent,Sometimes,145.0,7.0
841,2,2,1,1,2,2,1,1,1,2,1,2,0,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,-1.0,Democrat,Sometimes,182.0,5.0
842,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,2,2,1,1,2,2,0,2,2,0,0,0,0,0,0,-1.0,Independent,Never,177.0,6.0
843,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,Democrat,Never,288.0,6.0
844,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1.0,Democrat,Often,81.0,6.0
845,1,1,2,1,2,2,2,2,2,2,1,2,2,0,0,2,2,1,2,2,2,2,2,2,0,2,0,0,2,2,-1.0,Independent,Sometimes,130.0,7.0
846,2,2,2,2,1,0,2,2,2,2,2,2,0,0,0,0,2,2,2,1,2,2,2,2,0,2,0,2,2,0,0.7,Republican,Hardly Ever,174.0,7.0
847,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,0,0,2,0,0,0,0,0,2,0.98,Republican,Hardly Ever,75.0,5.0
848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,Independent,999,372.0,8.0
849,2,2,1,2,2,2,2,2,0,0,2,2,2,0,0,2,2,2,2,2,2,0,2,2,0,0,0,0,2,2,-0.1,Independent,Sometimes,122.0,8.0
850,2,2,2,1,2,2,1,1,2,2,1,2,2,2,0,1,1,1,1,2,2,2,2,2,1,2,2,0,2,2,-1.0,Democrat,Sometimes,84.0,5.0
851,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,1,2,2,2,2,2,2,0,0,2,2,2,2,0.0,Independent,Often,241.0,3.0
852,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,2,0,1,0,0,2,0,0,0,0,0,0,0.6,Republican,Hardly Ever,143.0,8.0
853,1,2,2,1,0,0,1,1,2,2,1,2,0,0,0,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,-0.8,Republican,Never,179.0,7.0
854,2,2,2,1,2,2,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,-1.0,Democrat,Often,235.0,6.0
855,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,2,2,0,0,2,2,0,2,2,2,2,-0.02,Republican,Sometimes,144.0,8.0
856,1,2,1,0,2,0,2,1,0,0,2,2,2,0,0,2,1,1,2,2,2,2,0,2,2,0,0,0,2,0,0.0,Republican,Hardly Ever,140.0,4.0
857,2,2,2,0,2,2,2,2,2,0,2,2,0,0,0,1,2,2,2,2,2,2,0,2,0,0,0,0,2,0,1.0,Republican,Hardly Ever,375.0,7.0
858,1,1,1,1,2,2,1,2,1,2,1,1,2,1,0,2,1,1,1,2,1,2,2,1,2,0,2,2,2,1,-1.0,Democrat,Sometimes,435.0,8.0
859,1,1,1,1,2,2,1,1,1,2,1,2,2,2,0,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,-1.0,Independent,Often,209.0,7.0
860,2,2,2,1,2,0,2,2,2,2,2,2,0,0,0,2,1,1,1,2,2,2,2,2,0,2,2,0,2,2,-1.0,Democrat,Never,79.0,7.0
861,2,2,2,1,2,2,1,1,2,2,1,2,2,2,0,2,2,2,1,2,2,2,2,2,0,2,0,0,2,2,-1.0,Democrat,Never,112.0,8.0
862,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0.0,Republican,Never,247.0,8.0
863,2,2,2,1,2,2,2,1,2,2,2,2,0,0,0,2,2,1,2,1,2,2,2,2,2,2,2,0,2,2,-1.0,Democrat,Never,74.0,6.0
864,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,2,2,2,1,2,1,1,0,2,0,0,2,0,2,2,-1.0,Democrat,Never,57.0,7.0
865,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,2,0,1,0,2,1,0,0,0,0,1,2,-1.0,Democrat,Sometimes,118.0,6.0
866,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,1,2,2,2,1,2,2,2,2,2,0,2,2,0,0,0.1,Independent,Hardly Ever,328.0,8.0
867,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0.8,Republican,Hardly Ever,121.0,8.0
868,2,1,2,0,2,2,0,0,0,2,2,0,2,0,0,1,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0.3,Republican,Hardly Ever,82.0,7.0
869,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,Republican,999,1113.0,7.0
870,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,1,2,1,1,1,2,2,2,2,0,0,2,0,0,2,-0.6,Independent,Never,72.0,7.0
871,1,2,2,2,0,0,2,2,0,0,2,2,0,0,0,2,1,1,2,2,2,0,2,2,0,0,0,0,0,0,-0.5,Democrat,Hardly Ever,55.0,7.0
872,1,1,1,0,0,2,0,2,2,0,1,0,0,0,0,1,2,2,2,2,2,0,0,2,0,0,2,0,0,0,0.4,Independent,Never,188.0,7.0
873,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,2,2,0,0,2,0,0,0,0,2,0,-1.0,Democrat,Never,106.0,7.0
874,1,1,1,1,2,0,2,1,2,2,2,2,0,0,0,2,1,1,1,2,2,2,0,2,0,0,0,0,2,2,-1.0,Democrat,Never,113.0,8.0
875,2,2,1,0,2,0,2,2,0,0,2,2,0,0,0,2,1,2,2,2,2,0,0,2,0,0,0,0,2,0,-0.6,Democrat,Hardly Ever,159.0,6.0
876,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,1,2,1,1,1,1,0,0,0,0,0,0,2,0,-0.98,Democrat,Never,41.0,7.0
877,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.88,Republican,Hardly Ever,86.0,6.0
878,2,2,2,1,0,0,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,-1.0,Independent,Sometimes,197.0,1.0
879,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0.9,Republican,Hardly Ever,237.0,3.0
880,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,-1.0,Democrat,Never,124.0,6.0
881,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.8,Independent,Hardly Ever,505.0,6.0
882,1,2,2,1,2,0,2,2,2,2,1,2,0,2,0,2,2,1,1,1,2,2,2,2,2,2,0,2,2,2,-0.4,Republican,Never,85.0,8.0
883,2,2,1,1,2,2,2,1,1,2,1,1,2,1,0,2,1,1,1,2,1,2,2,2,0,0,2,2,2,1,-1.0,Democrat,Never,111.0,8.0
884,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,0,0,2,0,0,0,0,0,2,-0.5,Republican,Hardly Ever,110.0,8.0
885,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,0,0,2,2,2,2,0.5,Independent,Hardly Ever,129.0,8.0
886,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,0,1,1,1,1,2,1,2,2,1,1,1,2,2,1,-1.0,Democrat,Hardly Ever,85.0,6.0
887,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,2,2,2,2,0,1,0,0,2,0,0,0,0,0,0,0.6,Republican,Hardly Ever,408.0,8.0
888,2,2,2,1,2,2,1,1,2,2,1,2,0,2,0,2,1,1,1,2,2,1,0,0,0,2,2,0,0,1,-1.0,Democrat,Hardly Ever,63.0,8.0
889,1,1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,2,0,-1.0,Democrat,Never,117.0,8.0
890,2,2,2,0,0,1,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,Republican,Hardly Ever,158.0,7.0
891,1,2,2,2,1,1,1,1,1,2,1,2,2,0,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,0.8,Republican,Never,301.0,8.0
